이름,주소,별점,리뷰,홈페이지,위도,경도,주소2
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,여름문구사 해마다 가는 곳! 문구류에 진심이신 분들에게는 눈돌아가는 행벅한 경험을 하실 수 있어욥 🤩,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,1.0,일부러 방문했는데 휴무도 아니고 오픈해있을 시간임에도 문은 닫혀있고 전화도 안받고 같은 시간 인스타 스토리에는 맥주마시고있는 스토리 올라옴 최악이에요 오픈시간을 지키던지 전화를 받던지 인스타에 공지를 해놓던지 전형적인 제주도 소품샵하나 차려놓고 한량처럼 사는 게으른 주인이 운영하는 소품샵,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,2019,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,귀여운 장소에요,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,오랫동안 남아있어줬으면 좋겠어요 :),www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,우연히 지나가다 들렀는데 너무 재밌았어요 작가님의 생각이나 추천사도 읽는 재미가 있았습니다 ㅎㅎ 덕분에 이것저것 구매했네여 ㅎㅎ소품샵만 가다가 제대로된 문방구를 와서 기분좋았어요! 작가님의 취향이 한껏 뭍어난 문방구 구경하셔도 좋울거같어요 ㅎㅎ,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,우연히 들렸는데 유명한 여름문구사였네요!기념품샵에 가도 구경만하지 직접 뭘 사지는 않는데 그래도 가장 손이 많이 갔던 샵이였습니다. 괜히 유명한게 아니네요. 제주 특색도 낭낭하고 주요상품에 직접 적으신 설명문도 재밌게 읽었어요^^,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,아기자기+레트로+사장님의 손편지가 환상적 콜라보,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,여름 문구사 절대 못 잃어 세화 루트에 꼭 넣는 소품점,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,귀여운 것들이 잔뜩기념품,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,곳곳에 사장님의 코멘터리가 귀엽고 재미있었어요! 소품들도 하나같이 귀여움… 다른 소품샵들과는 확실히 다른 색깔… 포장 패키지도 왕 귀엽고 사장님의 센스를 엿볼 수 있는 곳. 오래오래 해주세요!,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,"그냥 그런 문구점이 아니였어요! 테마가 확실한 문구사! 사장님이 직접 적으신 페이퍼도 재미있고 코멘트 해 놓으신 것들도 다 즐겁고 신나게 구경하고 왔어요. 여길 다녀오지 않았으면 어쩔뻔했나 싶을 정도로 좋았습니다. 아! 구경하는 손님들에게 크게 관심 안가져 주셔서 오랜 시간 구경하기 편했는데, 대화해보니 너무 재미있으셨어요. 친절하고 유쾌하신 사장님이세요. 더더 번창하시길 바랍니다.",www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,글귀들과 패키징이 너무 귀여워서 힐링됩니다ㅎㅎ,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,1.0,영업시간은 지키라고 있는것,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,제주도에서 제~~일 좋아하는 곳! 있어줘서 고마워요🍉,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,온갖 귀여움을 다 모아놓은 곳!!구경하다 보면 나도 모르게 지갑이 열립니다!아기자기 다양하고 많은 소품들 여기에 다 있네요!,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,몹시 귀여움 별 걸 다 사고 나옴방문했던 소품샵 중 가장 귀여워요...,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,매우 귀여움,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,내가 다닌 소품샵중 가장 제취향입니다.. 사랑입니다...,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,아기자기하고 귀여운 곳.,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,공간 자체는 작지만 문구류도 귀엽고 특히 물건마다 직접 작성하신 멘트 하나하나 유머러스해서 정독하게 되네요ㅎㅎ 사장님도 친절하시고 즐거운 시간이었어요.,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,친절하셔요 소품들도 이쁨 기념품굿,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,11시에 잘열려있던데..빨리나와서 문열고 그런건 아닌것같고 옆에 사장님들이랑 다같이 11시에 열기로 하셨낭.. 집모양은 여기서만 파는것같아서 분양받았음!!조금 비싼거 같은데.. 원래 집값비싸니까 수긍함..,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,"사장님이 너무 친절하시고 가게에 소품이 정말 너무 귀여웠어요ㅠㅠ 다 사고싶은거 간신히 참았어요 ㅎㅎㅎ 원래 가보고 싶었던 곳이었는데 근처 온 김에 왔는데, 역시 와보길 너무 잘했어요! 아기자기한 것 좋아하시는 분들은 정말 좋아하실거예요!",www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,자칫 그냥 지나칠 수 있는 위치에 있어요!지갑 털릴 각오 하고 가세요 ㅎㅎㅎ,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,사장님도 친절하신데 소품샵도 너무너무너무 귀여워요<3  제주 동쪽에서 젤 예쁜 소품샵이에요!,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,기대보단 아쉬웠지만 메모들이 눈길을 끄네요,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,1.0,열두시에도 안열려있는 이곳...ㅋㅋ,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,1.0,11시 오픈이면 11시 전에 와서 준비하셔야 하는거 아닌가요? 비행기 시간 때문에 11시 10분까지 기다렸으나 인스타 공지도 없이 안오시네요...저 말고도 기다리는 팀이 2팀 더 있었어요,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,28일부터 2월 6일까지 휴무에요  참고하세요,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,3.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,동쪽에 머물면서 선물가게가 많이 없어 아쉬웠는데 검색해서 찾아왔습니다. 아기자기하고 제주스러운 소품이 많습니다.,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,10분 둘러보고 뭐 사고 나왔는데 메모 적어 놓은 거 읽다보니 지금 찐이모보다 내적 친밀감 커짐... 분위기 좋아요,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,21일까지 휴무래요 ㅠㅠ,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,3.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,2.0,"너무 조그마한 가게,,근처 갈 일 있다면 겸사겸사 들리는걸 추천하지만 그렇지않다면 굳이 찾아가는건 조금ㅠ",www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,소품들 물건들 너무 예쁜데... 제가 세화에 있는 일주일 동안 오픈 시간 11시에 여신 적이 없었어요 ㅠㅠㅎㅎ.. 열한시반은 돼야 문 여시더라구요.. 오픈이 조금 늦어질 것 같으면 인스타 같은 데라도 공지를 주시면 어떨까 싶네요,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,아기자기한 소품샵. 같이 적혀진 설명들을 읽는게 너무 재밌어요.,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,예뻐요,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,"드디어 와봤다 여름문구사! 세화 올 때마다 일정이 안 맞아서 못 와봤는데 드디어 와 봄. 귀여운 제품들 많이 있고요, 주인분이 직접 그리는 간판 그림이랑 매달 발행하신다는 소식지가 아주 아기자기 하니까 벽에 붙어있는 것들도 유심히 봐야합니다. 이렇게 주인장의 취향이 마음껏 드러나는 곳 소듕",www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,취향은 전혀 아니라 재방문하지는 않겠지만 왜 유명한지 알겠음 예상외로 괜찮음,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,여름문구사/ 나나이로/아코제주 가 붙어있는데 여름문구사가 제일 보는 재미가 있었어요. 그리고 사장님도 여기 사장님이 제일 친근하고 친절하신듯..ㅎㅎ,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,옆에 두군데에 비해 제일 친절한듯한 사장님~ ㅎㅎ 다른 기념품샵에서 파는것과 중복되는 물건 반 아닌것 반반인듯..,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,솔직히생각보단 규모가 작지만....지나가는 길에 들어가면 행복해지는 곳이에요,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,"너무너무 좋았어요.친절하시고, 잘먹을때인 아들들이라고 맛난 선물도 주시고 넘 배려가 깊으세요.다시한번 감사합니다~~^^",www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,9월에 오고 한달만에 또 왔는데 내부가 더 넓어졌어요 귀여운건 더더욱 최고최고,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,문구덕후분들은 가세요 ㅋㅋ 마스킹테이프 귀어워서 샀어요 ㅋㅋ 그게 아닌분들은 굳이 안가셔도....,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,3.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,귀여운거 많고 귀여워요ㅠ,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,3.0,귀여운게 많긴하나 가격에 비해 잘 모르겠네요..,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,멀리서 굳이 찾아올 필요는 없지만 이 근처에 묵는 분들이시라면 꼭 찾아가보라고 하고싶어요 ㅎㅎ 상품들 사이에 주인 분이 써놓으신 설명들이 귀엽고 웃겨서 피식 피식 웃게 되는 곳이에요- 그 감성이 좋아서 한참을 구경하다 마스킹테이프 영업당해서 사려고했는데 현금만 된다그래서ㅠㅠ 내일 다시 방문하려고용!♡,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,3.0,,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,5.0,일요일이라 구경은 못했지만 밖에서 찰칵,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,3.0,귀여운 문구류를 좋아하면 한 번 쯤 들리면 좋은 곳. 어디나 그렇듯 그 집 컨셉에 맞게 꾸며져 있는 분위기가 좋음. 그렇지만 너무 비슷한 나머지 살 게 별로 없는게 흠. 굳이 찾아 올 필요는 없지만 근처에 있다면 오면 좋은 곳.,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,1.0,살게 없네요...차라리 월정리나 세화쪽으로 가세요...아니면 바로 “소심한 책방”으로 넘어가는 것이 어떨지...,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,4.0,동네 온다면 한번쯤~~,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,3.0,평범함. 귀엽지만 특색있지는 않다,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77 1층 ,3.0,솔직히 귀여운 편집샵이긴하지만 일부러 물어물어 올 정도는 아님. 소심한 책방을 다녀온 이후여서 그런지 큰 감흥은 없던듯. 게다가 당연한 듯 현금거래만 가능하다는게 찜찜.,www.instagram.com/summer_mungusa,33.5214228117055,126.858873472162,구좌읍 세화리
무무제주,제주특별자치도 제주시 애월읍 봉성로3길 11 무무제주 ,,,www.instagram.com/mumu_jeju,33.418943730056,126.311367599579,애월읍 봉성리
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,1.0,,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,4.0,,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,1.0,ㄹㅂㅈㅈ,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,물건들 알차고 쇼핑하기 넘 좋았어요!! 주차장도 널찍~ 선물 사기 넘 조은 곳,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,1.0,,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,1.0,,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,1.0,,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,제주도에서 간 소품샵중에 제일 조았어요물론 소품들은 다 거기서 거기고여기엔 소품이 많은편은 아니였지만 과자 같은 것들을 사려고 해도맛을 몰라서 고르기가 어려웠는데 전부는 아니여도 시식해볼 수 있게 해놔주셔서 고르기 수월했어욥고집돌우럭 바로 옆에 있어서식사하고 들르면 좋을것 같아요디저트도 파는지 알았으면 빙수 먹고왔을거 같아요ㅠ 아숩ㅠㅠㅠ,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,4.0,,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,"제주도 소품샵 검색했더니 1위에 있길래 숙소가 제주시인데도 불구하고 서귀포까지 왔어요! 왜 인기 많고 1위인지 알것만 같은, 올만한 소품샵이에요 상품들이 너무 다양하고 깜찍한게 많아요>~<",www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,"오늘은 저를 위한 선물 마그넷, 귤볼펜, JEJU가 새겨진 키링 총 3개 구매하고 가요ㅎㅎ 내일은 친구들 선물 사러 또 올게요~",www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,숙소 근처에 이쁜 소품샵이 있어서 가따왔는데 상품들도 다양하게있고 사고싶은게 너무 많아서 충동 구매해버렸네요 ㅎㅎ,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,고집돌우럭에서 식사하셨으면 그냥 지나치지마시고 꼭 들려보세요! 맛있는 식사 후에 제주기념품까지 겟하니 완전 일석이조네요 제주여행와서 제주스러운 선물을 맘껏 사갈 수 있어 너무 좋은 장소이네요~,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,아이들이랑 같이 왔는데 너무 좋아하네요 귀여운 아이템이 많아서 그런거 같아요! 일단 아이들도 어른들도 너나 할 거 없이 구경하기 좋은 선물가게 바나나 또 가고싶어요,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,지인들 선물사러왔다가 제 물건만 더 사다 가게되는 신기한 곳이에요ㅎㅎㅎ 선물가게바나나에 제주스러운 물품들로 넘쳐납니다! 그중에 가장 마음에 들었던 해녀복 입은 테디베어 진짜 제주에서밖에 안파는 거예요!,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,귀여운 노랑 건물과 노란돌고래바나나에 빠져서 들어왔어요! 일단 매장안에 소품들을 구경하면서 담다보니 한 바구니를 가득채워버렸네요ㅎㅎ 그만큼 예쁘고 매력적인 제품들이 넘쳐나요!!!,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,선물가게 바나나는 제주여행 하면서 가장 마음에 들었던 제주 소품샵이에요! 제주도 기념품으로 간직할 수 있는 키링부터 귤모자 탄생석 비누 등 다양한 물건들이 많아서 좋아요:-),www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,제주도에서만 살 수 있는 깜찍한 소품들이 많아서 좋았어요! 구경하는 재미가 쏠쏠하고 직원분들도 너무 친절해서 기분 좋게 구매하고 왔습니다!,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,고집돌우럭에서 밥먹고 집 가는길에 노란돌고래가 너무 귀여워서 들려봤어요! 오길 잘했네요 그냥 지나치고 갔으면 후회할 뻔했어요! 선물가게바나나에서 제주기념품 다 사고 가요,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,기다리는동안 와봣는데 좋아요이것저것 사갑니당! 추천요,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,선물가게가 물건도많고 저렴한편같아여!!,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,고집돌우럭에 가려다가 대기 중에 우연히 방문하게 되었습니다. 특히 아이들이 엄청 좋아하더라고요. 앞에서 아이들 사진도 찍었는데 엄청 귀엽게 잘 나온 걸 같아요 ㅎㅎ,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,아기자기하고 이쁜게 많아서 구경도 재밌고 완전 플렉스했어요~ 기념품 오랜만에사서 기분업 ㅋㅋ음료도 완전 맛있게 먹었어용,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,"제주 여행갔다가 방문했어요! 건물도 귀엽고, 들어가는 문도 귀엽고.. 문 어딨는지 한참 찾을뻔 했네요^^ 귀여운게 많아서 바구니에 담고 또 담고.. 제주오면 다들 여기 한번 가보세요! 추천합니다!!",www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,소품샵 다니는걸 좋아해서 찾아보다가 발견했어요 노란색이 포인트라 넘 귀엽더라구요 이쁜 소품들 많아서 추천드려요~~ : ),www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,밥먹으러갔다가 옆에 소품샵 생겨서 가게됐는데 제주에서 여행다니면서 본 소품샵 중에 가장 귀여운 소품샵인 것 같아요~ 요즘 돌고래가 핫하니깐 돌고래컵 사왔습니다 제가 본 것 중에 이쁜 소품샵이에요~~,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,지나가다가 노랑노랑한 간판에 반해서 들어갔는데 내부보고 더 반했네요~ 아기자기 소품들도 많고 사고 싶은게 넘나 많았어요^^ 간김에 구경 실컷하고 갖고 싶은거 맘껏 구입해 왔어요^^,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,기념품으로 탄생석 비누라고 있어서 샀는데 친구들 선물까지 다 사버렸네요~ 탄생석 비누가 흔하지 않은거라 너무나 좋아하더라구여^^ 다른 귀욤귀욤한 것도 많아서 한참 구경하다가 왔네여~ 사고 싶은게 너무 많아요 ^^,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,컨셉 대애바악이에요 진짜 👍🏿👍🏿👍🏿👍🏿👍🏿 고민중이시라면 여길가세요 저도 많이돌아다녀봤는데 1위에여 맛있구 선물하기 좋구 시간가는지몰랏어용!,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,노랑색 💛 내 최애 컬러 여기는 발견하자마자 아묻따 직진ㅋㅋㅋㅋ다이어리 꾸미는게 취미인 다꾸러는 스티커는 또 못참죠.. 진짜 여기서 파는거 종류별로 쟁여옴 부모님께 드릴 와인도 한병 쟁여오고! 여기서 산 딱새우 컵라면 저녁에 호텔에서 야식으로 먹었는데 존맛이라 다음날 한번 또 가서 몇개 더 사온건 안비밀!,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
선물가게바나나,제주특별자치도 서귀포시 일주서로 875  ,5.0,소품샵 좋아해서 제주도 갈때마다 여기저기 다니는데 하 너무귀여워요,www.giftshopbanana.com,33.2580348405324,126.417126052883,색달동
